N1_1,VRTG,ALT_RADIO,DIST_TO_THR_CONV,IVV,LOC,PITCH
56.4,1,354,1756.99,-768,-0.0101,1.9
56.4,1,342,1689.59,-768,-0.0101,1.9
56.4,1.01,328,1619.41,-752,0,2.1
56.4,1,316,1553.97,-736,0,2.1
56.4,0.98,303,1483.63,-752,-0.0101,1.9
56.1,0.97,290,1412.94,-800,0,1.8
56.1,0.98,276,1335.84,-832,0,1.6
56.8,1.03,262,1264.86,-832,-0.0101,2.3
57.4,1.04,247,1196.33,-800,-0.0202,2.6
58,1.02,234,1131.5,-736,-0.0302,2.6
58.3,1,219,1055.18,-704,-0.0302,2.6
58.1,1.01,206,981.51,-688,-0.0403,2.6
58.3,0.99,192,902.24,-672,-0.0504,2.6
59.3,1.04,180,827.96,-704,-0.0504,2.8
61.1,1.06,166,750.34,-624,-0.0706,3.7
62.5,1.06,155,684.5,-560,-0.0806,3.9
63,1,144,616.19,-496,-0.0605,3.7
62.9,0.99,134,545.38,-496,-0.0403,3.2
62.6,0.98,123,471.15,-544,-0.0403,2.5
62.8,0.99,113,397.45,-560,-0.0302,2.6
62.6,0.99,103,324.37,-592,-0.0202,2.6
62.1,0.96,93,250.06,-656,-0.0202,2.3
61.3,0.98,81,177.43,-704,-0.0101,1.8
61,1.02,70,108.35,-720,-0.0202,2.5
62.1,1.06,58,38.99,-688,-0.0202,3
62.1,1.05,47,25.76,-608,0,3
62,1.07,36,97.79,-480,-0.0202,3.9
60.5,1.07,27,169.82,-384,-0.0202,4.2
55.9,1.04,19,242.11,-336,0,3.9
49.9,1.06,12,314.14,-256,0,4.2
41.5,1.33,7,385.92,-176,-0.0101,4.6
35.3,1.35,4,457.42,-144,-0.0101,3.3
31.8,1.16,0,528.15,0,-0.0101,2.6
32.3,1.08,0,597.87,-64,0.0101,1.9
36.1,1.1,0,666.28,-48,0.0101,1.1
49.1,1.08,0,732.38,-16,0,1.1
54.4,1,593,3109.75,-688,-0.0202,2.1
54.4,0.98,580,3049.42,-720,-0.0101,1.9
54.3,0.99,570,2984.78,-736,-0.0101,1.8
54.3,1.01,560,2943.92,-752,0,1.9
54.3,1.01,546,2869.94,-736,0,2.1
54.4,1.01,532,2786.44,-720,0.0101,2.3
54.4,1,521,2722.41,-704,0.0101,2.3
54.4,1,508,2652.08,-688,0.0202,2.3
54.4,1,493,2568.82,-688,0.0202,2.3
54.4,1,479,2485.07,-688,0.0302,2.5
55.5,0.99,466,2413.98,-688,0.0302,2.5
57,1,452,2347.42,-688,0.0403,2.5
57.1,1,437,2264.25,-688,0.0605,2.5
57,1,423,2193.1,-688,0.0605,2.5
59.6,0.99,411,2116.92,-688,0.0706,2.3
60,0.99,399,2048.03,-720,0.0706,2.1
59.6,1,387,1970.03,-720,0.0806,2.1
59.8,0.99,376,1901.84,-736,0.0806,2.1
59.8,1,364,1816.63,-736,0.0907,2.1
59.8,1.01,352,1747.84,-736,0.0907,2.1
59.8,1,338,1674.25,-736,0.0907,2.1
59.8,0.99,323,1602.6,-736,0.0907,1.9
59.8,0.99,308,1512.72,-752,0.0806,1.6
59.6,0.99,296,1437.53,-752,0.0706,1.8
58.9,1,280,1356.44,-768,0.0806,1.8
58.8,1,266,1273.09,-752,0.0806,1.8
58.8,1.02,255,1213.11,-752,0.0706,1.9
58.9,1.03,243,1144.31,-688,0.0706,2.3
58.9,1.03,231,1064.25,-656,0.0706,2.3
58.8,1,221,998.4,-624,0.0806,2.1
57.3,0.97,211,929.88,-656,0.0806,1.8
55.3,0.97,199,855.18,-736,0.0706,1.1
55.1,1.02,186,778.06,-768,0.0605,1.4
55.1,1.02,175,710.16,-784,0.0504,1.6
54.9,0.99,162,634.72,-800,0.0403,1.2
54.5,1.02,149,561.13,-800,0.0302,1.4
54.5,1.01,135,487,-800,0.0302,1.6
54.5,1.01,121,410.34,-768,0.0302,1.6
54.5,1,108,331.15,-752,0.0202,1.6
54.5,1,94,253.89,-736,0.0403,1.8
54.5,1.04,81,175.16,-736,0.0202,1.9
54.5,1,67,94.5,-720,0.0101,1.8
54.5,1.02,55,20.32,-704,0,1.8
54.4,1.05,42,49.39,-688,0,2.3
54.5,1.13,31,122.44,-592,0,3.3
54.5,1.17,22,195.49,-480,0.0101,4.2
53.3,1.11,14,268.54,-336,0.0101,4.2
46.9,1.04,8,341.34,-224,0.0101,3.7
39.5,1.34,4,413.88,-144,0.0202,4
33.8,1.3,1,485.91,-64,0.0302,3.7
31.4,1.3,0,557.15,-48,0.0302,3
31.1,1.08,0,627.38,-16,0.0202,2.6
34.6,1.17,0,696.3,-32,0.0403,2.6
41.9,1.06,0,763.7,-48,0.0504,1.8
61,1.06,0,829.29,-96,0.0504,1.6
61.3,1.01,613,3166.94,-800,0.0101,1.4
61.3,1.01,597,3088.37,-784,0.0101,1.4
61.1,1.01,581,3011.43,-784,0.0101,1.4
60.9,1.01,568,2947.24,-784,0.0101,1.4
60.5,1.01,553,2861.69,-768,0,1.4
60.5,1.01,528,2745.53,-768,0.0101,1.4
60.4,1,513,2658.95,-768,0.0101,1.4
60.3,1,501,2581.15,-768,0.0101,1.2
60,0.99,485,2497.71,-784,0,1.1
59.8,1,474,2431.27,-800,0.0202,1.1
59.1,1.01,470,2381.65,-816,0.0101,1.1
59,1.01,454,2301.19,-800,0.0101,1.2
58.6,1,438,2223.34,-800,0.0202,1.1
58.3,1.01,423,2143.36,-816,0.0302,1.1
58.1,1.02,406,2061.14,-800,0.0403,1.2
58,1.01,390,1981.43,-800,0.0302,1.2
58,1,379,1910.1,-784,0.0403,1.2
58,1.01,367,1843.5,-784,0.0302,1.4
58,1.01,355,1773.02,-768,0.0403,1.4
58,1.01,338,1691.23,-768,0.0302,1.4
58.1,1.01,320,1595.2,-768,0.0403,1.4
58.9,0.99,302,1494.59,-768,0.0302,1.2
59.3,0.99,287,1411.92,-800,0.0302,1.1
59.3,1.01,274,1332.27,-816,0.0202,1.1
59.1,1.03,264,1272.45,-816,0.0302,1.2
59.1,1.03,255,1220.22,-784,0.0202,1.4
59.1,1.02,246,1165.63,-768,0.0302,1.4
59.1,0.98,232,1087.92,-800,0.0202,0.9
59.1,1.05,218,1006.43,-800,0.0202,1.2
59.1,1.08,205,929.77,-752,0.0302,1.8
59.1,1.04,191,854.03,-704,0.0202,1.8
59.1,1.03,178,769.54,-672,0.0202,1.4
59.1,1.02,166,689.83,-672,0.0101,1.2
59.1,0.99,153,608.34,-720,0.0202,0.5
59.1,1,141,527.12,-720,0.0302,0.5
59.1,1.03,127,449.64,-768,0.0302,0.9
59.1,1.03,114,372.74,-752,0.0202,0.9
57.9,1,100,291.05,-736,0.0403,0.7
56.9,1.01,86,205.04,-736,0.0302,0.9
57,1.04,71,118.62,-768,0.0504,1.6
57.1,1.12,58,43.62,-720,0.0302,2.6
57.1,1.13,46,29.6,-592,0.0101,3.2
57.1,1.09,35,107.82,-448,0.0101,3.2
57.1,1.09,27,186.04,-368,0,3.2
57.1,1.1,20,264.04,-240,0,3.9
54.5,1.05,16,341.81,-160,0,3.9
47.8,1,12,419.13,-144,0,3.5
39.5,1,9,495.99,-160,0,3.3
34,1.04,6,572.4,-208,-0.0101,3.9
31.4,1.31,4,648.14,-208,-0.0403,4
31,1.39,1,723.2,-144,-0.0504,3.3
32.4,1.2,0,797.57,-112,-0.0504,2.1
36.4,1.11,0,870.6,-64,-0.0403,-0.4
44,1.15,0,942.03,-48,-0.0302,-0.4
47.6,1.09,0,1011.44,-80,-0.0202,-0.4
60.4,1.01,622,3211.61,-816,0.0101,1.4
60.4,1.01,611,3149.4,-816,0.0101,1.6
60.8,1.01,595,3073.21,-816,0.0202,1.6
61.1,1.01,578,2997.89,-800,0.0202,1.8
61.4,1.02,565,2922.12,-784,0.0302,1.8
61.5,1.02,548,2846.22,-768,0.0101,1.8
61.5,1.02,524,2735.13,-752,0.0202,1.8
61.5,1,509,2639.65,-752,0.0202,1.6
61.5,1,498,2566.42,-784,0.0202,1.2
61.5,1.01,482,2484.11,-784,0.0202,1.2
61.5,1.01,472,2417.73,-800,0.0302,1.2
61.5,1,468,2367.08,-800,0.0202,1.2
61.1,1,451,2279.4,-800,0.0202,1.2
60.3,1,436,2198.38,-816,0.0202,1.1
59.8,1,421,2120.14,-816,0.0202,1.1
59.3,1.01,404,2035.89,-832,0.0403,1.2
59,1.03,388,1955.32,-832,0.0302,1.4
59,1.03,377,1891.84,-800,0.0403,1.4
58.9,1.02,364,1819.64,-784,0.0403,1.4
58.9,1.02,349,1741.12,-800,0.0403,1.2
59,1,332,1650.53,-816,0.0302,1.2
59.5,1.01,316,1561.82,-832,0.0202,1.2
59.6,1.02,299,1472.72,-832,0.0202,1.4
59.5,1.01,285,1393.75,-832,0.0202,1.4
59.5,1.04,273,1322.11,-832,0.0202,1.4
59.5,1.02,263,1265.76,-784,0.0202,1.4
59.5,1.01,250,1196.17,-800,0.0202,1.4
59.5,1.04,238,1127.23,-816,0.0302,1.6
64.4,1.03,224,1047.49,-768,0.0403,1.8
64.5,1.05,212,970.9,-736,0.0403,1.9
64.5,1.04,199,895.76,-688,0.0403,1.9
64.5,1.02,186,813.14,-688,0.0403,1.9
64.5,1,174,732.13,-704,0.0403,1.6
64.5,0.97,161,649.47,-752,0.0202,0.9
64,0.98,147,561.38,-816,0.0302,0.5
62.9,1.06,132,482.09,-848,0.0302,1.2
63.1,1.07,118,402,-832,0.0101,1.8
63.1,1.06,103,321.13,-752,0.0101,1.8
63.1,1.07,88,234.5,-720,0.0302,1.9
63.1,1.06,74,148.1,-624,0.0302,1.9
62.1,1.02,61,69.77,-592,0.0302,1.8
59.3,1.04,50,7.42,-576,0.0504,1.9
58,1.09,39,87.91,-528,0.0504,2.5
57.9,1.14,30,168.39,-448,0.0504,3.5
57.5,1.09,23,248.65,-304,0.0504,3.5
52.4,1.04,16,328.68,-240,0.0403,3.2
43.3,1.02,11,408.48,-192,0.0202,3.2
36.1,1.02,7,487.61,-176,0.0202,3.3
32.4,1.28,4,566.28,-176,0.0202,3.5
31.3,1.34,2,644.28,-80,0,3.2
31.3,1.5,0,721.37,-160,-0.0302,2.3
33,1.14,0,797.55,-128,-0.0403,0.4
38.8,1.06,0,872.16,-32,-0.0403,-0.4
45.6,1.12,0,944.73,-64,-0.0302,-0.4
48.1,1.08,0,1015.04,-48,-0.0202,-0.4
61,1.02,651,3390.62,-848,-0.0101,1.1
61,1.02,635,3311.45,-816,-0.0202,1.2
61,1.02,620,3244.48,-800,-0.0101,1.4
61,1.02,607,3177.63,-768,-0.0101,1.4
61,1.02,595,3105.13,-752,-0.0101,1.4
61,1,579,3030.18,-736,-0.0202,1.2
61,0.99,565,2951.16,-752,-0.0101,1.1
61,0.99,552,2886.2,-784,-0.0101,0.9
61,1.04,526,2773.15,-784,-0.0202,1.4
61,1.03,508,2681.11,-752,-0.0202,1.6
61,1,495,2598.52,-736,-0.0101,1.6
61,0.99,481,2511.23,-752,0,1.2
60.9,0.98,468,2435.53,-784,0,0.9
59.6,0.97,466,2396.09,-832,-0.0101,0.7
58.6,0.99,454,2316.59,-880,-0.0101,0.7
58.9,1.01,437,2232.09,-896,0,0.7
58.9,1.02,421,2154.38,-896,0,0.7
58.6,1.01,404,2076.61,-896,0.0101,0.7
58.5,1.05,388,2002.07,-864,0.0202,1.2
58.5,1.04,373,1933.62,-816,0.0202,1.4
58.5,1,360,1860.25,-800,0.0202,1.2
58.5,1.02,347,1788.59,-800,0.0202,1.1
58.5,1.04,333,1716.8,-768,0.0202,1.8
58.5,1.05,313,1613.98,-688,0.0101,2.3
58.5,1.05,295,1519.75,-624,0.0101,2.3
58.5,1,282,1439.43,-608,0,2.1
58.5,1,271,1362.04,-640,0,1.6
58.5,1,261,1287.33,-656,0,1.6
58.5,0.99,257,1241.01,-704,-0.0101,1.6
58.5,0.99,249,1181.74,-736,0,1.4
58.5,1,238,1102.32,-768,0,1.2
58.5,1.01,224,1018.71,-768,0,1.4
58.5,1.01,210,944.19,-768,-0.0101,1.4
58.5,1.01,196,862.29,-752,-0.0101,1.6
58.5,1,183,780.74,-768,-0.0101,1.4
58.5,1.01,169,699.39,-768,0,1.6
58.5,1.02,156,621.24,-768,0,1.8
58.5,1.03,142,537.4,-768,0.0202,1.8
58.5,0.98,128,459.37,-784,0.0202,1.4
58.5,1.02,113,378.91,-816,0.0101,1.2
58.5,1.02,99,297.5,-816,0.0302,1.6
58.5,1.02,84,211.18,-800,0.0202,1.6
58.5,1.05,68,127.16,-752,0.0302,2.1
58.5,1.07,55,50.21,-688,0.0202,2.5
58.5,1.08,42,23.48,-576,0.0302,3
58.4,1.08,31,101.7,-432,0.0202,3.3
55.4,1.06,22,179.92,-336,0.0101,3.5
48.6,1.04,15,257.92,-256,0,3.5
40,1.04,9,335.69,-176,-0.0202,3.7
34.3,1.32,5,412.55,-160,-0.0202,3.7
31.5,1.31,2,488.97,-64,-0.0101,3.5
31.1,1.06,0,564.25,48,0,3.5
33.5,1.08,0,638.63,-64,-0.0202,3.3
40,1.11,0,711.42,-64,-0.0202,2.6
57.6,1.04,0,782.64,-64,-0.0302,2.5
60.5,1,646,3372.98,-720,-0.0202,2.1
60.5,0.98,633,3294.27,-736,-0.0302,1.8
60.1,0.97,622,3225.51,-784,-0.0202,1.4
61,1,607,3148.57,-832,-0.0302,1.4
60.9,1.02,592,3069.7,-832,-0.0101,1.6
60.9,1.02,577,2981.54,-816,-0.0202,1.8
60.9,1.02,561,2893,-768,-0.0302,1.8
60.9,1,538,2787.72,-752,-0.0202,1.8
60.8,1,523,2703.75,-768,-0.0202,1.8
60.8,0.99,511,2633.07,-784,-0.0202,1.6
60.8,1,498,2562.78,-800,-0.0302,1.6
60.8,0.99,489,2490.13,-816,-0.0202,1.6
60.6,1,483,2432.57,-832,-0.0302,1.4
60.8,1,467,2351.6,-832,-0.0302,1.4
60.8,1.01,452,2273.37,-848,-0.0202,1.4
60.6,1.01,435,2185.65,-832,-0.0302,1.4
60.6,1.01,417,2100.83,-816,-0.0202,1.4
60.6,1,403,2019.9,-800,-0.0202,1.4
60.6,1,392,1953.93,-800,-0.0202,1.4
60.6,1,379,1881.71,-800,-0.0202,1.4
60.6,1.01,364,1801.41,-784,-0.0101,1.4
60.4,1.02,349,1715.65,-768,-0.0101,1.6
59.9,1,332,1622.79,-768,-0.0202,1.6
59.4,1,315,1526.8,-784,-0.0101,1.2
59.4,1,302,1444.04,-800,-0.0101,1.2
59.4,1.01,290,1369.08,-800,-0.0101,1.4
59.4,1.02,279,1302.88,-800,0,1.4
59.4,1,268,1234.53,-800,0,1.4
59.4,1,255,1162.32,-816,0.0101,1.2
59.4,0.99,241,1076.73,-832,0.0101,1.1
59.3,1,227,995.53,-832,0.0101,1.1
59.4,1.02,213,914.15,-848,0.0101,1.2
59.4,1.02,199,834.29,-816,0,1.4
59.4,1.02,184,756.17,-800,-0.0101,1.4
59.4,1.03,169,670.01,-816,-0.0101,1.1
59.3,1.03,155,582.3,-800,0,1.1
57.6,1,140,499.37,-816,-0.0101,1.1
59.5,1.04,125,418.43,-816,-0.0202,1.4
60,1.03,110,336.59,-784,-0.0101,1.6
59.9,1.03,96,251.12,-768,-0.0202,1.6
59.9,1.02,82,169.08,-736,-0.0202,1.6
59.9,1.05,68,88.27,-688,-0.0302,2.1
59.9,1.06,55,12.48,-624,-0.0101,2.5
59.8,1.05,43,63.18,-560,-0.0101,2.6
57.8,1.06,32,143.21,-464,0,3
52.4,1.11,23,223.02,-336,0,4
44.5,1.1,16,302.6,-224,0,4.2
37.6,1.02,11,381.5,-144,0.0101,4
33.4,1.02,6,459.94,-112,0.0101,4.2
31.4,1.14,4,537.71,-112,-0.0101,4.2
31.1,1.41,2,614.8,-144,-0.0302,3.5
31.3,1.36,0,691.22,16,0.0101,2.8
34,1.06,0,766.5,-48,0.0202,2.5
41.9,1.09,0,839.97,-80,0.0101,1.9
60.1,1.1,0,912.09,-112,0.0101,1.6
64.6,1.01,588,3074.21,-736,-0.0403,1.2
65.1,1.02,573,3005.82,-736,-0.0403,1.2
66.1,1.01,561,2947.99,-720,-0.0302,1.2
66.1,1.01,546,2873.94,-704,-0.0302,1.2
66.5,1.01,519,2756.25,-688,-0.0202,1.2
66.5,1,506,2679.15,-688,-0.0302,1.2
66.4,1.01,494,2610.88,-704,-0.0202,1.1
66.5,1.01,482,2541.62,-688,-0.0101,1.2
67.3,1.01,472,2487.78,-688,-0.0101,1.2
67.6,1.01,473,2465.52,-688,0,1.2
67.6,1.02,464,2409.85,-672,0,1.2
67.6,1.02,451,2328.4,-656,0,1.2
67.6,1.02,437,2256.22,-640,0,1.2
67.6,1.01,422,2179.34,-624,0,1.4
67.6,1.01,409,2097.11,-640,0.0101,1.4
67.6,1,395,2026.1,-640,0.0202,1.2
67.5,1.02,386,1962.48,-640,0.0302,1.2
67.6,1.02,377,1901.46,-640,0.0302,1.2
67.6,1.02,369,1843.28,-624,0.0302,1.4
67.5,1.01,357,1770.98,-624,0.0403,1.4
67.6,0.99,342,1691.6,-656,0.0403,1.1
67.6,0.99,325,1597.11,-688,0.0403,0.7
67.5,1.02,307,1497.64,-704,0.0403,0.7
67.6,1.02,293,1421.07,-720,0.0403,0.9
67.5,0.99,283,1357.72,-752,0.0504,0.5
66.9,1,274,1296.57,-784,0.0605,0.4
66.1,1.02,267,1253.1,-800,0.0504,0.7
66.4,1.02,259,1209.31,-784,0.0504,0.9
66.4,1.02,246,1147.83,-768,0.0302,1.1
66.4,1.02,232,1067.61,-736,0.0403,1.1
66.4,1.02,219,996.81,-704,0.0302,1.1
66.3,1.02,207,929.6,-688,0.0202,1.1
66.4,1.02,195,858.23,-672,0.0302,1.1
66.3,1.02,182,782.94,-656,0.0101,1.1
66.3,1,171,709.9,-656,0.0202,1.1
66.1,1,159,631.91,-672,0.0202,0.7
64.9,0.99,146,554.9,-704,0.0302,0.7
65.3,1,134,482.38,-736,0.0202,0.5
65.3,1,120,406.94,-784,0,0.4
65.1,1.02,106,327.95,-832,0.0101,0.2
65.1,1.03,91,250.57,-816,0.0101,0.2
65.1,1.04,76,173.03,-800,-0.0101,0.7
65.1,1.05,61,94.18,-752,-0.0202,0.9
65.1,1.06,47,15.76,-704,-0.0302,1.4
63.8,1.12,35,59.93,-576,-0.0202,2.3
57.1,1.13,24,132.5,-432,-0.0101,3.5
49.8,1.16,16,204.84,-224,-0.0202,4.9
41.5,1.08,10,276.51,-192,-0.0202,4.7
37.8,1.13,6,347.72,-160,-0.0202,4
34.4,1.21,3,418.26,-160,-0.0101,3.9
31.8,1.41,0,487.89,-144,0,2.8
30.8,1.15,0,556.61,-16,-0.0202,2.3
31.1,1.1,0,623.98,-48,-0.0706,1.9
34.8,1.14,0,689.77,-144,-0.0706,1.1
44.8,1.12,0,753.98,-64,-0.0302,-0.4
61.3,1.03,614,3205.85,-864,0.0101,1.1
61.3,1.04,600,3140.91,-848,0.0202,1.2
61.3,1.03,583,3061.55,-816,0.0101,1.2
61.3,1.02,569,2993.2,-832,0.0101,1.1
61.3,1.05,554,2920.83,-800,0.0101,1.4
61.3,1.05,525,2823.36,-736,0.0101,1.6
61.3,1.02,509,2719.2,-704,0.0202,1.6
61.3,1,496,2634.54,-672,0.0202,1.6
61.3,1.02,483,2550.34,-688,0.0202,1.4
60.1,1,472,2476.99,-704,0.0202,1.2
59.1,0.97,471,2436.79,-736,0.0101,0.7
59.6,0.97,460,2363.72,-800,0.0101,0.4
59.5,1.01,444,2281.89,-848,0.0101,0.7
59.5,1.03,430,2208.65,-848,0,1.1
59.5,1.04,413,2126.01,-800,0,1.2
59.5,1.04,399,2048.86,-736,0,1.4
59.5,1.03,386,1969.61,-688,-0.0101,1.6
59.5,1.01,376,1901.92,-672,-0.0101,1.4
59.4,1.01,364,1826.78,-656,-0.0202,1.4
57.6,0.99,353,1752.89,-704,-0.0101,1.2
57.4,0.99,335,1654.27,-720,-0.0101,1.1
57.5,1,320,1566.56,-768,0,0.9
57.5,1.01,304,1477.83,-784,0,1.1
57.5,1.04,291,1400.29,-800,0,1.2
57.5,1.05,277,1320.52,-784,0,1.2
57.5,1.04,271,1273.78,-752,0.0101,1.6
57.6,1.06,260,1213.72,-720,0.0101,1.6
57.6,1.05,250,1149.19,-688,0.0202,1.4
57.5,0.97,236,1061.02,-752,0.0202,0.9
57.6,0.96,223,978.8,-816,0.0202,0.5
57.6,1.03,208,900.88,-912,0.0202,0.5
57.5,1.04,192,821.32,-912,0.0101,1.2
57.5,1.08,176,737.01,-880,-0.0101,1.6
57.5,1.02,160,655.27,-816,-0.0101,1.6
56.1,0.99,145,571.28,-816,-0.0101,1.1
55,1.02,130,492.86,-832,-0.0101,1.4
55,1.1,115,413.53,-816,-0.0302,2.3
55.1,1.1,101,338.77,-704,-0.0202,3.3
55.1,1.1,88,253.26,-592,-0.0302,3.5
61.8,1.02,75,171.54,-560,-0.0302,3
62.4,0.98,64,90.8,-608,-0.0403,1.6
61.9,1.02,53,18.09,-640,-0.0202,1.6
62,1.04,42,52.56,-656,-0.0302,2.1
61.1,1.11,31,128.97,-576,-0.0202,3.2
54.5,1.13,22,205.61,-416,-0.0202,4.2
46.6,1.12,15,282.02,-256,-0.0101,4.7
38.4,1.06,10,358.21,-176,-0.0101,4.6
33.6,1.07,6,433.49,-112,0,4.6
31.4,1.28,3,508.32,-160,0,3.9
31.1,1.32,2,582.48,-64,-0.0302,3.9
31.3,1.51,0,655.95,-176,-0.0706,3.9
33.6,1.12,0,728.52,-64,-0.0605,4
40.6,1.06,0,799.73,-144,-0.0605,3.7
58.6,1.08,0,869.36,-160,-0.0504,1.8
75,1.13,0,936.96,-96,-0.0403,0.2
57.1,1,622,3156.72,-800,-0.0101,1.4
56.9,1.01,603,3068.54,-800,-0.0101,1.4
56.6,1.01,585,2983.13,-784,-0.0202,1.4
56.3,1.01,565,2900.89,-784,-0.0302,1.4
56.1,1.01,549,2816.91,-784,-0.0302,1.2
55.9,1.01,531,2727.44,-768,-0.0302,1.2
55.4,1,518,2651.47,-768,-0.0302,1.2
55,1,506,2581.36,-784,-0.0302,1.2
54.6,1,497,2520.55,-784,-0.0302,1.2
54.5,1.02,481,2428.78,-784,-0.0302,1.2
54.5,1,467,2357.82,-784,-0.0302,1.2
54.5,1.03,454,2282.3,-800,-0.0202,1.4
54.3,1.04,439,2207.44,-768,-0.0202,1.4
53.8,0.98,424,2125.1,-768,-0.0202,1.4
53.3,1.01,410,2046.95,-784,-0.0202,1.4
53.3,1.03,397,1980.2,-784,-0.0202,1.6
53,1.02,385,1908,-768,-0.0101,1.6
52.8,0.99,373,1835.88,-768,-0.0101,1.4
52.9,0.98,359,1762.37,-816,-0.0101,1.1
53.5,0.98,343,1676.22,-864,-0.0101,0.7
53.9,1.02,327,1595.65,-880,-0.0101,1.2
53.9,1.05,313,1522.11,-864,-0.0101,1.8
53.8,1.04,297,1445.37,-832,-0.0101,1.9
54.3,0.99,283,1373.31,-800,0,1.6
55.3,1.01,271,1311.37,-800,0,1.6
58.6,1.04,257,1238.33,-768,0,2.3
61,1.04,244,1166.82,-704,0,2.5
60.4,1,229,1085,-704,0,2.3
60.5,0.97,214,996.23,-720,0.0101,1.6
60.5,1.02,201,915.22,-752,0,1.8
64.3,1.05,186,836.1,-736,0.0101,2.5
65.5,1.03,171,747.6,-720,0.0101,2.5
65.4,0.98,158,667.72,-704,0.0302,1.9
65.4,0.99,145,588.87,-720,0.0504,1.8
65.4,1.02,132,511.97,-720,0.0706,2.1
65.4,1.02,120,438.14,-720,0.0706,2.1
67.9,1.01,108,364.66,-688,0.0605,1.9
67.9,1.02,96,288,-688,0.0806,1.9
67.9,1.02,83,211.55,-672,0.0504,2.1
67.9,1.02,71,135.47,-640,0.0706,2.3
68,1.04,59,61.71,-624,0.0605,2.5
67.9,1.06,48,9.82,-544,0.0504,3
67.9,1.06,37,87.59,-464,0.0403,3.3
63.9,1.06,29,165.36,-368,0.0403,3.7
57.9,1.05,22,243.36,-288,0.0302,3.9
49.4,1.04,16,321.13,-208,0.0202,4.2
40.6,1.03,12,398.22,-160,0.0202,4.4
34.8,1.01,9,474.86,-144,0.0302,4.4
32,0.99,6,551.04,-176,0.0202,4.2
31.5,1.27,4,626.33,-192,0.0302,4.2
31.5,1.38,0,701.16,-128,0.0403,3.7
32.6,1.24,0,775.31,-32,0.0403,3
38,1.08,0,848.33,-192,0.0302,2.1
53.9,1.03,0,920,-128,0.0302,-0.2
73.5,1.1,0,989.85,-80,0.0202,-0.4
53.1,1,655,3340.37,-800,0,1.4
53.9,1.01,638,3261,-816,0.0101,1.6
54.5,1.02,624,3189.97,-800,0,1.8
55.1,1.02,608,3114.07,-784,0.0101,1.8
55.3,1,589,3024.32,-768,0,1.6
55.5,1.01,570,2941.97,-784,0,1.6
55.9,1.01,554,2860.44,-784,0,1.6
56.4,1,536,2766.23,-784,0,1.6
57.6,1,520,2691.18,-800,0.0101,1.8
59.4,1.02,510,2623.06,-784,0.0101,1.9
60.5,1.02,501,2557.8,-768,0,1.9
60.8,1,488,2486.6,-752,0,1.8
60.8,1.02,474,2410.85,-752,-0.0101,1.6
60.8,1.02,461,2333.95,-736,-0.0302,1.4
60.5,0.97,445,2251.93,-736,-0.0302,1.4
58.8,1.01,430,2160.37,-784,-0.0403,1.2
57.8,1.01,415,2077.19,-800,-0.0504,1.4
57.3,1.02,403,2009.16,-800,-0.0202,1.6
57.1,1,390,1937.14,-784,-0.0202,1.6
56.9,1.04,377,1862.8,-816,-0.0302,1.6
57,1.03,364,1790.68,-768,-0.0403,1.6
57,1,348,1708.16,-752,-0.0403,1.6
56.9,1.02,334,1628.96,-736,-0.0504,1.6
56.8,1,321,1551.17,-736,-0.0504,1.8
56.1,0.98,307,1467.72,-768,-0.0504,1.4
55.8,0.97,294,1389.68,-816,-0.0504,0.7
55.1,1,281,1317.78,-864,-0.0504,1.1
54.9,1.03,267,1239.88,-880,-0.0504,1.4
54.9,1.03,251,1156.37,-864,-0.0504,1.4
55,1.02,236,1083.12,-832,-0.0403,1.4
55,1.02,219,996.85,-800,-0.0202,1.6
55,1.02,203,914.52,-784,-0.0202,1.8
55.1,0.98,187,824.13,-800,0,1.4
59.1,1.05,171,735.05,-800,0,1.9
59.9,1.06,157,656.14,-752,0.0202,2.6
59.8,1.03,144,579.4,-704,0.0403,2.6
59.8,0.98,131,500.82,-704,0.0403,1.9
61.5,1,118,424.22,-720,0.0202,1.8
62.9,1.02,106,348.09,-720,0.0302,2.3
62.8,1.01,93,270.54,-704,0.0403,2.3
62.8,0.99,80,191.76,-752,0.0302,2.1
62.9,1.01,67,111.76,-736,0.0302,1.8
62.8,1.1,54,36.66,-720,0.0302,2.8
62.8,1.13,42,30.42,-576,0.0403,3.9
59.6,1.09,31,107.73,-416,0.0403,4
54.3,1.02,22,185.05,-352,0.0403,3.9
45.9,1.04,15,262.14,-288,0.0504,3.9
38.3,1.05,10,338.78,-224,0.0504,4.6
33.6,1.26,6,414.97,-160,0.0504,4.7
31.9,1,4,490.7,-48,0.0504,4.4
31.8,1.31,0,565.31,-240,0.0403,3.2
32.8,1.11,0,639.46,-176,0.0403,1.9
37.8,1.07,0,712.03,-112,0.0202,0.2
53.1,1.04,0,783.02,-64,0.0202,-0.5
70.6,1.09,0,851.74,-96,0.0202,-0.5
62.3,0.99,609,3081.08,-704,0.0101,1.6
62.3,1,595,3007.88,-720,0.0101,1.4
62.3,1,581,2939.59,-736,0.0101,1.4
62.3,1.02,567,2865.97,-752,0.0101,1.4
62.1,1.01,555,2790.89,-736,0.0202,1.6
60.9,0.99,541,2713.12,-736,0.0101,1.6
60.9,1.01,527,2626.23,-752,0.0101,1.8
60.9,1.02,512,2554.1,-768,0.0202,1.9
